subject,status,error,fif_path,report_path,metrics_path,report_exists,report_opened,report_has_run1_sync_figure,report_error,metrics_json_present,eeg_regex,et_regex,eeg_sync_label_counts,et_sync_label_counts,sfreq_hz,shared_events_from_annotations,shared_events_from_metrics_json,shared_event_count_matches_metrics_json,first_raw_onset_s,last_raw_onset_s,event_span_s,all_fit_slope,all_fit_intercept,all_mean_abs_residual_ms,all_median_abs_residual_ms,all_max_abs_residual_ms,all_rmse_residual_ms,all_within_1_sample,all_within_4_samples,first_last_fit_slope,first_last_fit_intercept,first_last_mean_abs_residual_ms,first_last_median_abs_residual_ms,first_last_max_abs_residual_ms,first_last_rmse_residual_ms,first_last_within_1_sample,first_last_within_4_samples,delta_mean_abs_residual_ms,delta_median_abs_residual_ms,delta_max_abs_residual_ms,delta_rmse_residual_ms,mean_abs_line_diff_ms,max_abs_line_diff_ms,metrics_mean_abs_sync_error_ms,metrics_median_abs_sync_error_ms,metrics_regression_slope,metrics_within_1_sample,metrics_within_4_samples
sub-NDARBA004KBT,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBA004KBT/eeg/sub-NDARBA004KBT_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBA004KBT/eeg/sub-NDARBA004KBT_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBA004KBT/misc/sub-NDARBA004KBT_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:16,ET_# Message: 14:16;ET_# Message: 20:3,500.0,19,19,True,37.458,168.164001,130.70600100000001,0.9999999892947972,-0.000515520744327809,2.232414926390229,0.9175992237544506,13.546921739823858,3.792040780585934,13,18,0.9999380135576175,0.015352888158773226,9.132742237512716,9.25919785842666,17.740059116945872,10.218064495922784,2,7,6.900327311122487,8.34159863467221,4.193137377122014,6.42602371533685,9.132742237554226,13.546921739823858,2.230763814711691,0.9196904788097982,0.9999999916638749,13,18
sub-NDARBD879MBX,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBD879MBX/eeg/sub-NDARBD879MBX_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBD879MBX/eeg/sub-NDARBD879MBX_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBD879MBX/misc/sub-NDARBD879MBX_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:23,ET_# Message: 14:23;ET_# Message: 20:3,500.0,26,26,True,69.690002,191.938004,122.248002,1.0000000058733927,-0.0007364707780276304,0.6227260804808364,0.609284123449072,1.14801266512643,0.6861602323292834,26,26,1.0000034192787872,-0.0007792895455338567,0.6413924564402971,0.6157246579832076,1.4157814702286942,0.8077133817545981,26,26,0.018666375959460635,0.006440534534135622,0.2677688051022642,0.1215531494253147,0.40960028778595886,0.6123434507685488,0.6221257211425251,0.6053921545330354,0.999999999603206,26,26
sub-NDARBE091BGD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBE091BGD/eeg/sub-NDARBE091BGD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBE091BGD/eeg/sub-NDARBE091BGD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBE091BGD/misc/sub-NDARBE091BGD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:11,ET_# Message: 14:11;ET_# Message: 20:2,500.0,13,13,True,46.653999,172.656006,126.00200699999999,1.0000000111797447,0.0003152393790244166,1.1989729945768728,0.7281533231520143,3.573830370896758,1.608842497728626,10,13,1.000002357105312,0.0034840316111299785,3.425246650130895,3.9349530454018122,5.6209508693712,3.785547485786713,2,13,2.226273655554022,3.206799722249798,2.0471204984744418,2.176704988058087,3.425246650194297,3.573830370896758,1.1995000121421877,0.7291412175334244,0.9999999985274317,10,13
sub-NDARBF042LDM,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBF042LDM/eeg/sub-NDARBF042LDM_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBF042LDM/eeg/sub-NDARBF042LDM_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBF042LDM/misc/sub-NDARBF042LDM_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:22,ET_# Message: 14:22;ET_# Message: 20:3,500.0,25,25,True,39.362,166.449997,127.087997,1.0000000119348973,0.00043931810803993064,2.1384082213299394,1.5392294567959652,14.036212110525526,3.3837259621000233,14,24,0.9999141933128428,0.017853522819876844,8.196680519524762,7.537085778778874,15.793453289063564,9.469329980624353,2,13,6.058272298194822,5.997856321982908,1.7572411785380382,6.0856040185243305,8.196680519488098,14.036212110525526,2.138935503620587,1.5378251848545688,0.9999999923571208,14,24
sub-NDARBF851NH6,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBF851NH6/eeg/sub-NDARBF851NH6_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBF851NH6/eeg/sub-NDARBF851NH6_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBF851NH6/misc/sub-NDARBF851NH6_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:17,ET_# Message: 14:17;ET_# Message: 20:3,500.0,20,20,True,103.945999,229.528,125.58200099999999,1.000000027675104,0.0005468990586029444,0.4487682427999573,0.46593609803835534,0.9462242250606323,0.5426164161248046,20,20,0.9999919733720442,0.0023303358614725767,0.5794718137927646,0.5615841487696116,1.7300242398903265,0.746099197209097,20,20,0.13070357099280727,0.09564805073125626,0.7838000148296942,0.2034827810842924,0.40122437371081787,0.9462242250606323,0.44723114449709556,0.46360978279835763,0.999999999831913,20,20
sub-NDARBH019KPD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBH019KPD/eeg/sub-NDARBH019KPD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBH019KPD/eeg/sub-NDARBH019KPD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBH019KPD/misc/sub-NDARBH019KPD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,30.702,151.026001,120.32400100000001,0.99999997533109,0.00023835535693199117,2.7746777962989673,1.6322234697696558,21.742402027943086,5.169804338625597,13,22,0.9998369818171189,0.026984984250816524,10.322395976654983,9.672071285734773,24.894853164539654,13.079791315520756,4,10,7.547718180356016,8.039847815965118,3.152451136596568,7.909986976895159,10.32239597663691,21.742402027943086,2.774792582264743,1.6290805228322824,0.9999999812166622,13,22
sub-NDARBJ159HXB,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBJ159HXB/eeg/sub-NDARBJ159HXB_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBJ159HXB/eeg/sub-NDARBJ159HXB_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBJ159HXB/misc/sub-NDARBJ159HXB_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:19,ET_# Message: 14:19;ET_# Message: 20:3,500.0,22,22,True,79.952003,201.389999,121.43799599999998,0.9999999961526624,-0.0005885437106349584,0.450794794391191,0.42153680081469247,1.1047146842599886,0.513181171014633,22,22,1.000003458555097,-0.0006045184074991994,0.5492380882078475,0.4771641762033596,1.7561457420356419,0.7406665678607132,22,22,0.09844329381665645,0.05562737538866713,0.6514310577756532,0.22748539684608016,0.5173819555072224,0.6813185259773036,0.44990055517437416,0.42142576749881755,0.9999999998204451,22,22
sub-NDARBJ478HW5,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBJ478HW5/eeg/sub-NDARBJ478HW5_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBJ478HW5/eeg/sub-NDARBJ478HW5_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBJ478HW5/misc/sub-NDARBJ478HW5_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:7,ET_# Message: 14:7;ET_# Message: 20:2,500.0,9,9,True,190.621994,335.644012,145.02201799999997,1.0000000556246271,0.00011239670374567428,0.6945301274028124,0.5933546617313823,1.2729332232765955,0.7462096382942344,9,9,1.0000115775523137,-0.00248193610767089,0.825181776731496,0.814585522022071,1.983791546251723,1.0594071245118215,9,9,0.13065164932868356,0.22123086029068872,0.7108583229751275,0.31319748621758714,0.6227570320902487,1.272933223333439,0.6970681269630555,0.5914080770992314,0.9999999997929503,9,9
sub-NDARBK194FF5,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBK194FF5/eeg/sub-NDARBK194FF5_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBK194FF5/eeg/sub-NDARBK194FF5_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBK194FF5/misc/sub-NDARBK194FF5_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:19,ET_# Message: 14:19;ET_# Message: 20:3,500.0,22,22,True,90.129997,210.843994,120.713997,0.9999999846113914,-0.0008347359372494743,2.1954885966835036,1.8002329372706072,13.921122912492478,3.5005940178283304,13,21,0.9999008317154803,0.02202303718625842,7.684063042134426,7.265373814391296,16.63896845882107,9.224608310049295,4,13,5.488574445450922,5.465140877120689,2.71784554632859,5.724014292220964,7.684063042201604,13.921122912492478,2.195771666121454,1.8037667670540714,0.9999999912677616,13,21
sub-NDARBM370JCB,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBM370JCB/eeg/sub-NDARBM370JCB_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBM370JCB/eeg/sub-NDARBM370JCB_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBM370JCB/misc/sub-NDARBM370JCB_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,38.526001,161.882004,123.35600299999999,0.9999999989357091,-0.0005613694910211074,2.7090987811983305,1.6295417656522204,18.906410493890746,4.699117055888878,12,20,0.9998679837251213,0.02343105913799093,10.757375631340794,10.685310962799122,22.49896874496926,12.749391442359503,4,6,8.048276850142464,9.055769197146901,3.592558251078515,8.050274386470626,10.757375631306621,18.906410493890746,2.7091417860824714,1.6301065229242795,0.9999999844485421,12,20
sub-NDARBM839WR5,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBM839WR5/eeg/sub-NDARBM839WR5_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBM839WR5/eeg/sub-NDARBM839WR5_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBM839WR5/misc/sub-NDARBM839WR5_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:24,ET_# Message: 14:24;ET_# Message: 20:3,500.0,27,27,True,116.93,237.789993,120.859993,0.999999994107072,0.0001749533358043285,0.4842286489613806,0.5549216373026411,1.1837970460675251,0.5580722559978852,27,27,1.0000077610462876,-0.0012504991424151513,0.46396238370873644,0.37421695463990545,1.6202385600934122,0.6293686637490186,27,27,-0.02026626525264419,-0.18070468266273565,0.43644151402588705,0.07129640775113333,0.250948000834649,0.5172642757287349,0.48524378022641995,0.5589674017869584,0.9999999997754874,27,27
sub-NDARBT436PMT,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBT436PMT/eeg/sub-NDARBT436PMT_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBT436PMT/eeg/sub-NDARBT436PMT_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBT436PMT/misc/sub-NDARBT436PMT_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,23,True,34.394001,158.727997,124.33399599999998,1.000000005065126,-0.0005155189195869135,2.7817640740971807,1.9488405574179524,20.653344709629096,4.923007048389358,12,22,0.9998455209305748,0.02545115326828551,10.224675523174838,7.585414605046026,23.195099717767675,12.681583937630464,3,12,7.442911449077657,5.6365740476280735,2.54175500813858,7.758576889241105,10.139853263957214,20.653344709629096,2.782069928407793,1.9517370833739278,0.9999999828739671,12,22
sub-NDARBT607PZL,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBT607PZL/eeg/sub-NDARBT607PZL_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBT607PZL/eeg/sub-NDARBT607PZL_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBT607PZL/misc/sub-NDARBT607PZL_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:27,ET_# Message: 14:27;ET_# Message: 20:3,500.0,30,30,True,32.028,156.466003,124.43800300000001,0.9999999718963102,6.328581245682812e-05,1.6135092735344376,1.1499096820060117,8.501944510875603,2.3678125532638785,23,29,0.9999674777808834,0.007011621633864706,3.9642669237762127,3.939335729334914,8.831675715562426,4.609973419720412,7,29,2.350757650241775,2.7894260473289023,0.3297312046868228,2.242160866456534,3.765857852119107,5.907614292517849,1.6142820847790063,1.1495484330694694,0.9999999959541703,23,29
sub-NDARBU183TDJ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBU183TDJ/eeg/sub-NDARBU183TDJ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBU183TDJ/eeg/sub-NDARBU183TDJ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBU183TDJ/misc/sub-NDARBU183TDJ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,37.672001,160.757996,123.085995,1.000000017101529,-0.0008596195609879459,1.3474335746190307,0.8519473786350318,6.599975312170159,1.922519697381503,17,21,0.9999567050662426,0.007372006787804253,3.69723062585032,3.413206063640928,7.587907387218706,4.461647037604527,6,21,2.349797051231289,2.561258685005896,0.9879320750485476,2.5391273402230237,3.6474516531871446,6.599975312170159,1.3473867338969996,0.8509684382431715,0.9999999976141722,17,21
sub-NDARBY041JPE,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBY041JPE/eeg/sub-NDARBY041JPE_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBY041JPE/eeg/sub-NDARBY041JPE_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBY041JPE/misc/sub-NDARBY041JPE_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:4,ET_# Message: 14:4;ET_# Message: 20:2,500.0,6,6,True,35.273998,171.667999,136.394001,1.0000000063331294,-5.972286548616292e-05,1.8545902996791597,1.7181009431794791,3.2829721828022684,2.1416211632797055,4,6,0.9999892590583951,0.003491875952690293,2.324901279695979,1.751866831639859,5.655079082700354,3.2179902241883385,3,6,0.47031098001681926,0.033765888460379756,2.3721068998980854,1.076369060908633,2.324901279665189,3.172499470693424,1.8539590920632065,1.7158816760343143,0.9999999985449549,4,6
sub-NDARBZ444ZHK,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBZ444ZHK/eeg/sub-NDARBZ444ZHK_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBZ444ZHK/eeg/sub-NDARBZ444ZHK_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBZ444ZHK/misc/sub-NDARBZ444ZHK_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:16,ET_# Message: 14:16;ET_# Message: 20:3,500.0,19,19,True,291.738007,427.20401,135.466003,0.9999999363283176,0.0004247512994949232,3.1488251542405603,1.9008065548860031,18.483824150223427,5.080148724225444,10,18,0.9998948001735904,0.04958078769345775,10.806406071071107,10.649296918813889,21.307455306896372,12.769040957889485,3,9,7.657580916830547,8.748490363927885,2.8236311566729455,7.688892233664041,10.806406071089057,18.483824150223427,3.1480171476741097,1.9051108477015077,0.9999999860573282,10,18
sub-NDARBZ475NKK,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARBZ475NKK/eeg/sub-NDARBZ475NKK_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARBZ475NKK/eeg/sub-NDARBZ475NKK_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARBZ475NKK/misc/sub-NDARBZ475NKK_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:3,ET_# Message: 14:3;ET_# Message: 20:2,500.0,5,5,True,377.187988,547.89801,170.71002199999998,1.0000000597826573,-1.5693592618333695e-05,2.127847879910405,1.0209387937720749,5.319619699434952,2.8875651433603697,3,5,0.9999860582292002,0.008676668477107796,2.112628821771523,0.9771114642944667,8.083416043291436,3.702815641995005,4,4,-0.015219058138882247,-0.043827329477608146,2.763796343856484,0.8152504986346352,2.112628821907947,3.411144292329027,2.1280889996205588,1.0189470475552298,0.9999999982036265,3,5
sub-NDARCB282LUD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARCB282LUD/eeg/sub-NDARCB282LUD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARCB282LUD/eeg/sub-NDARCB282LUD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARCB282LUD/misc/sub-NDARCB282LUD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:8,ET_# Message: 14:8;ET_# Message: 20:2,500.0,10,10,True,185.893997,318.286011,132.39201399999996,0.9999998811667116,-0.0006597532982351753,4.3232721359174775,3.3899421423200238,15.406843693199335,5.944056374806595,3,9,0.9998977657368368,0.033729735809771455,9.064501534626856,9.266587171183005,20.340191297947285,11.546014175313154,2,4,4.741229398709379,5.876645028862981,4.933347604747951,5.6019578005065584,8.655787954214134,15.406843693199335,4.3259974995294215,3.3928394499866954,0.9999999840064786,3,9
sub-NDARCC059WTH,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARCC059WTH/eeg/sub-NDARCC059WTH_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARCC059WTH/eeg/sub-NDARCC059WTH_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARCC059WTH/misc/sub-NDARCC059WTH_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:11,ET_# Message: 14:11;ET_# Message: 20:2,500.0,13,13,True,52.122002,188.990005,136.868003,1.0000000349063711,0.0009337303597848511,1.6870569498178811,0.9548484086039366,5.816450250271998,2.1919792876175137,9,13,0.9999775404043854,0.007922639087546202,4.336592379015787,5.021617134957523,7.926780988512405,4.976432218828163,2,13,2.649535429197906,4.066768726353587,2.110330738240407,2.784452931210649,4.336592378971515,5.816450250271998,1.6879553594943804,0.9539692784201748,0.9999999978933966,9,13
sub-NDARCD296XU9,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARCD296XU9/eeg/sub-NDARCD296XU9_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARCD296XU9/eeg/sub-NDARCD296XU9_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARCD296XU9/misc/sub-NDARCD296XU9_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:22,ET_# Message: 14:22;ET_# Message: 20:3,500.0,25,25,True,72.407997,206.134003,133.726006,1.0000000040577164,-0.0008052903847341666,0.28644351911054855,0.14899657362832386,0.9041017042790145,0.39014153177536237,25,25,1.0000027369395896,-0.0008541763135809788,0.4105970141290527,0.35805724972703956,1.4029507186705814,0.5260849745738118,25,25,0.12415349501850415,0.2090606760987157,0.4988490143915669,0.1359434427984494,0.3352695912423087,0.5144539514105873,0.2846916740037386,0.15150651634598944,0.9999999999069997,25,25
sub-NDARCD453JG4,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARCD453JG4/eeg/sub-NDARCD453JG4_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARCD453JG4/eeg/sub-NDARCD453JG4_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARCD453JG4/misc/sub-NDARCD453JG4_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:13,ET_# Message: 14:13;ET_# Message: 20:2,500.0,15,15,True,76.795998,199.722,122.92600200000001,1.0000000004293725,0.0009928045266388316,1.4861239464067921,1.4968902757459546,3.2711624992884936,1.7545281555409113,12,15,0.9999690382836983,0.006641735903187396,1.8514762025214775,1.4893472665278296,5.4101422802972365,2.452379633820533,10,15,0.36535225611468536,-0.0075430092181250075,2.138979781008743,0.6978514782796217,1.3584303963521431,3.2711624992884936,1.484412555349953,1.4979423584122742,0.9999999981249224,12,15
sub-NDARCG947ZC0,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARCG947ZC0/eeg/sub-NDARCG947ZC0_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARCG947ZC0/eeg/sub-NDARCG947ZC0_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARCG947ZC0/misc/sub-NDARCG947ZC0_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,164.830002,288.720001,123.88999900000002,1.0000000680832777,0.00016467272943019922,0.5837702875123254,0.6110131466243729,1.1563621048935602,0.6618398630140152,21,21,1.0000066591331553,-0.0010066249313069875,0.6483121970751156,0.5682016262085199,1.4071229817886888,0.8111929555550181,21,21,0.06454190956279016,-0.04281152041585301,0.2507608768951286,0.14935309254100293,0.4048029607899718,0.7316702665320918,0.5829234731119673,0.6157027673907578,0.9999999997011709,21,21
sub-NDARCH868WVX,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARCH868WVX/eeg/sub-NDARCH868WVX_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARCH868WVX/eeg/sub-NDARCH868WVX_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARCH868WVX/misc/sub-NDARCH868WVX_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:4,ET_# Message: 14:4;ET_# Message: 20:2,500.0,6,6,True,45.273998,183.434006,138.160008,1.000000016247669,-0.0008915597170372873,1.636370520743687,2.0521223564351487,2.8265793420416685,1.9831725100359237,3,6,1.0000063187604913,0.0007789244501594794,2.4694537165880583,2.497180130376364,4.974974642863117,3.1840737062831486,2,6,0.8330831958443714,0.4450577739412154,2.1483953008214485,1.200901196247225,2.4694537166366124,2.826579342098512,1.6345591755128435,2.0479482666040383,0.9999999985468574,3,6
sub-NDARCK113CJM,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARCK113CJM/eeg/sub-NDARCK113CJM_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARCK113CJM/eeg/sub-NDARCK113CJM_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARCK113CJM/misc/sub-NDARCK113CJM_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:13,ET_# Message: 14:13;ET_# Message: 20:2,500.0,15,15,True,198.410004,322.007996,123.597992,1.000000037659543,0.00021474134328284172,2.179227213050202,1.9169104512855029,10.473786626647552,3.240704751214962,10,14,0.9999403711995579,0.022526950534256684,6.586874940226532,6.620950313333651,11.745207239158617,7.7194491041409545,3,9,4.407647727176331,4.704039862048148,1.271420612511065,4.478744352925993,6.586874940383798,10.473786626647552,2.178166734315331,1.9109168558202327,0.9999999934476185,10,14
